,ID,players_turn,decision_consistency,coalition_suggestion,C0,C1,C2,C3,C4,C5,C6,S0,S1,S2,S3,S4,S5,S6,R0,R1,R2,R3,R4,R5,R6,round_num,CP,in_cp,Reward
28,1016,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,22,0,0,2
2,1017,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,1,-1,3,1
3,1017,1,0,1,0,1,2,3,4,0,3,1,0,0,1,0,0,0,0,1,2,3,4,0,3,2,-1,3,1
4,1017,1,0,1,0,1,2,3,4,0,3,1,0,0,0,0,0,0,0,1,2,3,4,0,3,3,-1,3,1
5,1017,1,0,1,0,1,2,3,4,0,3,1,0,1,0,0,1,0,0,1,2,3,4,0,3,4,-1,3,1
6,1017,1,1,1,0,1,2,1,3,0,4,1,0,0,0,1,1,0,0,1,2,1,3,0,4,5,-1,3,1
7,1017,0,1,0,0,1,2,1,3,0,4,1,0,0,0,0,0,1,0,1,2,1,3,0,4,5,-1,3,1
8,1017,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,6,-1,3,1
9,1017,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,1,0,0,1,2,1,3,0,4,7,-1,3,1
10,1017,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,0,0,0,1,2,1,3,0,4,8,-1,3,1
11,1017,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,8,3,3,1
2,1018,1,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
3,1018,0,1,1,0,0,1,2,3,4,2,1,1,1,0,0,0,0,0,0,0,1,2,3,1,1,-1,0,2
4,1018,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,2,-1,0,2
5,1018,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,0,0,0,0,1,2,3,1,3,-1,0,2
6,1018,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,1,2,3,1,4,-1,0,2
7,1018,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,5,-1,0,2
8,1018,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,6,-1,0,2
9,1018,1,0,1,0,0,0,1,2,3,1,1,0,0,1,0,0,1,0,0,0,1,2,3,1,7,-1,0,2
10,1018,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,8,-1,0,2
11,1018,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,9,-1,0,2
12,1018,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,10,-1,0,2
13,1018,1,0,1,0,0,0,1,2,3,1,1,0,0,1,0,0,0,0,0,0,1,2,3,1,11,-1,0,2
14,1018,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,0,0,0,0,1,2,3,1,12,-1,0,2
15,1018,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,13,-1,0,2
16,1018,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0,0,2
2,1019,1,0,1,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1019,1,1,1,0,1,2,3,4,2,5,1,1,0,0,0,0,0,0,0,1,2,3,1,4,2,-1,-1,1
4,1019,0,1,1,0,0,1,2,3,1,4,1,1,1,0,0,0,0,0,0,0,1,2,3,4,2,-1,0,2
5,1019,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,3,-1,0,2
6,1019,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,1,2,3,4,4,-1,0,2
7,1019,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,5,-1,0,2
8,1019,1,0,1,0,0,0,1,2,3,4,1,0,0,0,1,0,0,0,0,0,1,2,3,4,6,-1,0,2
9,1019,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,7,-1,0,2
10,1019,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,8,-1,0,2
11,1019,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,9,-1,0,2
12,1019,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,10,-1,0,2
13,1019,1,0,1,0,0,0,1,2,3,4,1,0,0,1,0,0,0,0,0,0,1,2,3,4,11,-1,0,2
14,1019,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,1,2,3,4,12,-1,0,2
15,1019,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,13,-1,0,2
16,1019,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,14,-1,0,2
17,1019,1,0,1,0,0,0,1,2,3,4,1,0,0,1,0,0,0,0,0,0,1,2,3,4,15,-1,0,2
18,1019,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,16,-1,0,2
19,1019,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,17,-1,0,2
20,1019,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,18,-1,0,2
21,1019,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0,0,2
2,1020,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1020,1,0,1,0,1,2,3,4,2,5,1,0,1,0,0,0,0,0,1,2,3,4,2,5,2,-1,-1,1
4,1020,1,0,1,0,1,2,1,3,2,4,1,0,0,0,0,0,0,0,1,2,1,3,2,4,3,-1,-1,1
5,1020,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,4,-1,-1,1
6,1020,1,0,1,0,1,2,1,3,2,4,1,0,1,0,0,0,0,0,1,2,1,3,2,4,5,-1,-1,1
7,1020,1,0,1,0,1,2,1,3,2,4,1,0,0,0,0,0,0,0,1,2,1,3,2,4,6,-1,-1,1
8,1020,1,0,1,0,1,2,1,3,2,4,1,0,0,0,0,0,0,0,1,2,1,3,2,4,7,-1,-1,1
9,1020,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,8,-1,-1,1
10,1020,1,1,1,0,1,2,1,3,2,4,1,0,0,0,0,0,1,0,1,2,1,3,2,0,9,2,2,1
11,1020,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,9,2,2,1
2,1021,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1021,1,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,2,-1,-1,1
4,1021,1,1,1,0,1,2,1,3,4,5,1,1,0,0,0,0,0,0,1,2,1,3,4,5,3,-1,-1,1
5,1021,0,1,1,0,1,2,1,3,4,5,1,0,0,0,0,1,0,0,1,2,1,3,0,4,3,-1,3,1
6,1021,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,0,0,0,1,2,1,3,0,4,4,-1,3,1
7,1021,1,0,1,0,1,2,1,3,0,4,1,0,0,0,1,0,0,0,1,2,1,3,0,4,5,-1,3,1
8,1021,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,5,3,3,1
2,1022,1,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
3,1022,0,1,1,0,0,1,2,3,4,5,1,1,1,0,0,0,0,0,0,0,1,2,3,4,1,-1,0,2
4,1022,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,2,-1,0,2
5,1022,0,1,0,0,0,0,1,2,3,4,1,0,0,0,0,1,0,0,0,0,1,2,3,4,2,-1,0,2
6,1022,1,0,1,0,0,0,1,2,3,4,1,0,1,0,0,0,0,0,0,0,1,2,3,4,3,-1,0,2
7,1022,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,4,-1,0,2
8,1022,1,0,1,0,0,0,1,2,3,1,1,0,0,0,1,0,0,0,0,0,1,2,3,1,5,-1,0,2
9,1022,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,6,-1,0,2
10,1022,0,1,0,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,6,-1,0,2
11,1022,1,0,1,0,0,0,1,2,3,1,1,0,0,1,0,0,1,0,0,0,1,2,3,1,7,-1,0,2
12,1022,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,8,-1,0,2
13,1022,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,9,-1,0,2
14,1022,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,10,-1,0,2
15,1022,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,11,-1,0,2
16,1022,1,0,1,0,0,0,1,2,3,1,1,0,0,1,0,0,1,0,0,0,1,2,3,1,12,-1,0,2
17,1022,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,12,0,0,2
2,1023,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1023,0,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,1,-1,3,1
4,1023,1,0,1,0,1,2,3,4,0,5,1,0,1,0,0,1,0,0,1,2,3,4,0,5,2,-1,3,1
5,1023,0,1,0,0,1,2,3,4,0,5,1,0,0,0,0,0,1,0,1,2,3,4,0,5,2,-1,3,1
6,1023,1,0,1,0,1,2,3,4,0,5,1,0,0,0,0,0,0,0,1,2,3,4,0,5,3,-1,3,1
7,1023,1,0,1,0,1,2,3,4,0,5,1,0,0,1,0,1,0,0,1,2,3,4,0,5,4,-1,3,1
8,1023,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,0,0,0,1,2,1,3,0,4,5,-1,3,1
9,1023,0,1,0,0,1,2,1,3,0,4,1,0,1,0,0,0,1,0,1,2,1,3,0,4,5,-1,3,1
10,1023,1,0,1,0,1,2,1,3,0,4,1,0,0,1,0,0,0,0,1,2,1,3,0,4,6,-1,3,1
11,1023,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,6,3,3,1
2,1024,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1024,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,2,-1,-1,1
4,1024,1,0,1,0,1,1,2,3,4,5,1,0,0,0,0,0,0,0,1,1,2,3,4,5,3,-1,-1,1
5,1024,0,1,1,0,1,1,2,3,4,5,1,0,0,0,0,1,0,0,1,1,2,3,0,4,3,-1,3,1
6,1024,1,0,1,0,1,1,2,3,0,4,1,0,0,1,0,1,0,0,1,1,2,3,0,4,4,-1,3,1
7,1024,1,0,1,0,1,1,2,3,0,4,1,1,0,0,0,1,0,0,1,1,2,3,0,4,5,-1,3,1
8,1024,1,1,1,0,1,1,2,3,0,4,1,1,1,0,0,1,0,0,0,0,1,2,0,3,6,-1,-1,1
9,1024,0,1,1,0,0,0,1,2,0,3,1,1,1,0,0,0,0,0,0,0,1,2,3,4,6,-1,0,2
10,1024,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,7,-1,0,2
11,1024,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,8,-1,0,2
12,1024,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,0,1,0,0,0,1,2,3,1,9,-1,0,2
13,1024,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,10,-1,0,2
14,1024,1,0,1,0,0,0,1,2,3,1,1,1,0,0,0,0,0,0,0,0,1,2,3,1,11,-1,0,2
15,1024,1,0,1,0,0,0,1,2,3,1,1,0,0,0,1,0,0,0,0,0,1,2,3,1,12,-1,0,2
16,1024,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,12,0,0,2
2,1025,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1025,0,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,1,-1,3,1
4,1025,1,0,1,0,1,2,3,4,0,5,1,0,0,0,0,0,0,0,1,2,3,4,0,5,2,-1,3,1
5,1025,1,0,1,0,1,2,3,4,0,5,1,0,0,0,0,1,0,0,1,2,3,4,0,5,3,-1,3,1
6,1025,1,1,1,0,1,1,2,3,0,4,1,1,1,0,0,1,0,0,0,0,1,2,0,3,4,-1,-1,1
7,1025,1,0,1,0,0,0,1,2,0,3,1,1,1,1,0,1,0,0,0,0,1,2,0,3,5,-1,-1,1
8,1025,1,0,1,0,0,0,1,2,0,3,1,1,1,1,0,1,0,0,0,0,1,2,0,3,6,-1,-1,1
9,1025,1,1,1,0,1,0,1,2,0,3,1,0,1,0,0,1,1,0,1,0,1,2,0,0,7,1,1,1
10,1025,2,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,7,1,1,1
2,1026,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1026,0,1,1,0,1,1,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,-1,-1,1
4,1026,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,-1,-1,1
5,1026,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,-1,-1,1
6,1026,2,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,1,1,1
2,1027,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1027,1,0,1,0,1,2,3,4,2,2,1,0,0,1,0,0,0,0,1,2,3,4,2,2,2,-1,-1,1
4,1027,1,1,1,0,1,2,3,4,2,2,1,1,0,0,0,0,0,0,0,1,2,3,1,1,3,-1,-1,1
5,1027,1,0,1,0,0,1,2,3,1,1,1,0,0,0,1,0,0,0,0,1,2,3,1,1,4,-1,-1,1
6,1027,0,1,1,0,0,1,2,3,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,4,-1,-1,1
7,1027,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,5,-1,-1,1
8,1027,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,6,-1,-1,1
9,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,7,-1,3,1
10,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,8,-1,3,1
11,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,0,1,0,1,1,1,2,0,1,9,-1,3,1
12,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,10,-1,3,1
13,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,11,-1,3,1
14,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,12,-1,3,1
15,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,13,-1,3,1
16,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,2,0,1,14,-1,3,1
17,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,15,-1,3,1
18,1027,1,0,1,0,1,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,1,16,-1,3,1
19,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,2,0,1,17,-1,3,1
20,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,18,-1,3,1
21,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,1,0,0,1,1,1,2,0,1,19,-1,3,1
22,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,1,0,1,1,1,2,0,1,20,-1,3,1
23,1027,1,1,1,0,1,1,1,2,0,1,1,0,0,0,1,1,0,0,1,1,1,2,0,1,21,-1,3,1
24,1027,1,0,1,0,1,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,1,22,-1,3,1
25,1027,1,0,1,0,1,1,1,2,0,1,1,1,0,0,0,1,0,0,1,1,1,2,0,1,23,-1,3,1
26,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,1,1,0,1,1,1,2,0,1,24,-1,3,1
27,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,1,0,1,0,0,1,1,1,2,0,1,25,-1,3,1
28,1027,1,1,1,0,1,1,1,2,0,1,1,0,0,0,1,1,0,0,1,1,1,2,0,1,26,-1,3,1
29,1027,1,1,1,0,1,1,1,2,0,1,1,0,0,0,1,1,0,0,1,1,1,2,0,1,27,-1,3,1
30,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,0,1,0,1,1,1,2,0,1,28,-1,3,1
31,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,1,0,1,1,1,2,0,1,29,-1,3,1
32,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,30,-1,3,1
33,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,2,0,1,31,-1,3,1
34,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,1,1,0,1,1,1,2,0,1,32,-1,3,1
35,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,1,0,1,0,0,1,1,1,2,0,1,33,-1,3,1
36,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,0,1,0,0,0,1,1,1,2,0,1,34,-1,3,1
37,1027,1,0,1,0,1,1,1,2,0,1,1,1,0,0,0,0,0,0,1,1,1,2,0,1,35,-1,3,1
38,1027,1,1,1,0,1,1,1,2,0,1,1,0,0,0,1,1,0,0,1,1,1,2,0,1,36,-1,3,1
39,1027,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,37,-1,3,1
40,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,1,0,1,1,1,2,0,1,38,-1,3,1
41,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,1,0,1,0,0,1,1,1,2,0,1,39,-1,3,1
42,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,1,0,0,1,1,1,2,0,1,40,-1,3,1
43,1027,1,0,1,0,1,1,1,2,0,1,1,0,0,1,0,0,0,0,1,1,1,2,0,1,41,-1,3,1
44,1027,1,1,1,0,1,1,1,2,0,1,1,0,0,0,1,1,0,0,1,1,1,2,0,1,42,-1,3,1
45,1027,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,42,3,3,1
2,1028,1,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
3,1028,1,1,1,0,0,1,2,3,4,5,1,1,0,1,0,0,0,0,0,1,0,2,3,4,2,-1,-1,1
4,1028,0,1,0,0,0,1,0,2,3,4,1,0,0,0,0,0,1,0,0,1,0,2,3,4,2,-1,-1,1
5,1028,1,0,1,0,0,1,0,2,3,4,1,1,0,0,0,0,0,0,0,1,0,2,3,4,3,-1,-1,1
6,1028,1,1,1,0,0,1,0,2,3,4,1,1,0,1,0,1,0,0,0,1,0,2,0,3,4,-1,-1,1
7,1028,1,0,1,0,0,1,0,2,0,1,1,1,0,1,0,1,1,0,0,1,0,2,0,1,5,-1,-1,1
8,1028,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,5,3,3,1
2,1029,1,0,1,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1029,0,1,0,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
4,1029,0,1,0,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
5,1029,0,1,1,0,1,2,3,4,5,6,1,1,0,1,0,0,0,0,0,1,0,2,3,4,1,-1,-1,1
6,1029,0,1,1,0,0,1,0,2,3,4,1,1,0,1,0,1,0,0,0,1,0,2,0,3,1,-1,-1,1
7,1029,1,0,1,0,0,1,0,2,0,3,1,0,0,0,0,1,0,0,0,1,0,2,0,3,2,-1,-1,1
8,1029,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,1,3,-1,-1,1
9,1029,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,4,-1,-1,1
10,1029,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,5,-1,-1,1
11,1029,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,1,6,-1,-1,1
12,1029,1,0,1,0,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,2,0,1,7,-1,-1,1
13,1029,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,8,-1,-1,1
14,1029,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,9,-1,-1,1
15,1029,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,10,-1,-1,1
16,1029,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1,11,-1,-1,1
17,1029,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,12,-1,-1,1
18,1029,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,13,-1,-1,1
19,1029,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,13,3,3,1
2,1030,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1030,1,1,1,0,1,2,3,4,2,5,1,0,0,0,1,0,0,0,1,2,3,4,2,5,2,-1,-1,1
4,1030,0,1,1,0,1,2,3,4,2,5,1,0,0,0,0,0,1,0,1,2,3,4,2,0,2,-1,2,1
5,1030,1,0,1,0,1,2,3,4,2,0,1,0,0,1,0,0,1,0,1,2,3,4,2,0,3,-1,2,1
6,1030,1,0,1,0,1,2,3,4,2,0,1,0,1,0,0,1,1,0,1,2,3,4,2,0,4,-1,2,1
7,1030,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,4,2,2,1
2,1031,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,0,1,0,1,2,3,4,5,0,1,-1,2,1
3,1031,1,0,1,0,1,2,3,4,5,0,1,0,1,0,0,0,0,0,1,2,3,4,5,0,2,-1,2,1
4,1031,1,0,1,0,1,2,3,4,5,0,1,0,0,1,0,0,0,0,1,2,3,4,5,0,3,-1,2,1
5,1031,1,1,1,0,1,2,3,4,5,0,1,0,0,0,1,0,1,0,1,2,3,4,5,0,4,-1,2,1
6,1031,1,1,1,0,1,2,3,4,5,0,1,0,0,0,1,0,1,0,1,2,3,4,5,0,5,-1,2,1
7,1031,0,1,0,0,1,2,3,4,5,0,1,0,0,1,0,0,0,0,1,2,3,4,5,0,5,-1,2,1
8,1031,1,0,1,0,1,2,3,4,5,0,1,0,0,0,0,1,0,0,1,2,3,4,5,0,6,-1,2,1
9,1031,0,1,1,0,1,2,3,4,5,0,1,1,1,1,0,0,1,0,0,0,0,1,2,0,6,-1,-1,1
10,1031,0,1,1,0,0,0,0,1,2,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,6,-1,-1,1
11,1031,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,7,-1,-1,1
12,1031,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,8,-1,-1,1
13,1031,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9,-1,-1,1
14,1031,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,-1,-1,1
15,1031,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,11,-1,-1,1
16,1031,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,-1,-1,1
17,1031,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13,-1,-1,1
18,1031,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,14,-1,-1,1
19,1031,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,15,-1,-1,1
20,1031,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,16,-1,-1,1
21,1031,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,17,-1,-1,1
22,1031,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,18,-1,-1,1
23,1031,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,19,-1,-1,1
24,1031,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,20,-1,-1,1
25,1031,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,1,20,-1,-1,1
26,1031,1,1,1,0,0,0,1,2,0,1,1,1,1,0,1,1,0,0,0,0,1,2,0,1,21,-1,-1,1
27,1031,1,0,1,0,0,0,1,2,0,1,1,1,1,1,0,1,1,0,0,0,1,2,0,1,22,-1,-1,1
28,1031,1,0,1,0,0,0,1,2,0,1,1,0,0,1,0,0,1,0,0,0,1,2,0,1,23,-1,-1,1
29,1031,0,1,1,0,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,1,2,3,1,23,-1,0,2
30,1031,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,24,-1,0,2
31,1031,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,24,0,0,2
